"Class","kmer_0","kmer_1","kmer_2","kmer_3","kmer_4","kmer_5","kmer_6","kmer_7","kmer_8","kmer_9","kmer_10","kmer_11","kmer_12","kmer_13","kmer_14","kmer_15","kmer_16","kmer_17","kmer_18","kmer_19"
1,0.28365385,0,0.02403846,0.01923077,0.01923077,0.05288462,0.00480769,0.01923077,0.20673077,0.01442308,0.00961538,0.01442308,0.07692308,0.01923077,0.0625,0.01442308,0.08653846,0.07211538,0,0
1,0.09340659,0.00549451,0.06593407,0.03296703,0.06043956,0.12087912,0.03296703,0.06043956,0.03846154,0.04395604,0.01648352,0.04945055,0.06593407,0.03846154,0.03846154,0.05494505,0.0989011,0.06043956,0,0.02197802
1,0.05833333,0,0.05833333,0.09166667,0.03333333,0.15,0.01666667,0.075,0.025,0.075,0.01666667,0.01666667,0.08333333,0.025,0.05833333,0.03333333,0.05833333,0.08333333,0.01666667,0.025
1,0.12875536,0,0.08583691,0.10085837,0.03218884,0.05579399,0.00858369,0.03648069,0.03004292,0.0944206,0.00643777,0.0193133,0.0472103,0.06437768,0.07081545,0.06652361,0.05150215,0.08798283,0,0.01287554
1,0.09808102,0,0.08102345,0.13646055,0.02985075,0.0533049,0.01066098,0.04904051,0.04690832,0.09594883,0.01066098,0.02132196,0.04264392,0.06183369,0.05117271,0.05117271,0.06396588,0.08742004,0,0.00852878
1,0.1,0,0.10454545,0.125,0.02954545,0.04772727,0.01136364,0.04772727,0.10454545,0.06818182,0.01818182,0.03636364,0.03409091,0.06136364,0.02727273,0.03409091,0.04318182,0.07727273,0.00454545,0.025
1,0.18545455,0,0.08,0.09090909,0.02545455,0.06545455,0.00727273,0.03636364,0.08727273,0.09090909,0.00727273,0.02909091,0.02181818,0.02909091,0.05454545,0.01818182,0.05454545,0.09454545,0,0.02181818
1,0.12328767,0.00342466,0.08561644,0.10616438,0.02739726,0.06506849,0.01369863,0.05821918,0.10958904,0.05136986,0.0239726,0.03767123,0.01369863,0.03082192,0.03082192,0.05136986,0.04109589,0.11643836,0.00342466,0.00684932
1,0.16959064,0,0.0497076,0.11988304,0.04093567,0.06140351,0.01754386,0.05263158,0.09356725,0.07894737,0.02339181,0.03508772,0.01754386,0.03216374,0.02339181,0.0380117,0.05847953,0.07894737,0.00292398,0.00584795
1,0.07828283,0,0.06818182,0.08333333,0.03282828,0.08333333,0.02777778,0.05555556,0.0530303,0.06565657,0.02777778,0.03535354,0.05050505,0.03535354,0.06060606,0.01515152,0.09090909,0.11616162,0.00252525,0.01767677
1,0.06835443,0,0.07848101,0.09113924,0.03291139,0.09367089,0.03797468,0.06329114,0.0556962,0.06835443,0.0278481,0.02025316,0.04556962,0.02531646,0.04810127,0.0278481,0.07848101,0.11139241,0,0.02531646
1,0.16080402,0,0.10552764,0.05025126,0.00502513,0.03015075,0.0201005,0.01507538,0.07035176,0.09045226,0.0201005,0.02512563,0.04020101,0.10050251,0.03517588,0.03517588,0.09547739,0.08542714,0,0.01507538
1,0.0726257,0,0.06145251,0.18435754,0.01675978,0.02793296,0.02234637,0.04469274,0.06703911,0.10614525,0.02793296,0.03910615,0.01675978,0.06145251,0.04469274,0.05586592,0.03351955,0.09497207,0.00558659,0.01675978
1,0.09,0,0.07,0.11,0,0.09,0,0.07,0.09,0.07,0.01,0.03,0.05,0.02,0.03,0.04,0.07,0.11,0.01,0.04
1,0.13863216,0,0.05545287,0.10166359,0.012939,0.10166359,0.00369686,0.05360444,0.07393715,0.10166359,0.012939,0.02772643,0.02957486,0.025878,0.04066543,0.04621072,0.06099815,0.09796673,0.00184843,0.012939
1,0.11090573,0,0.0702403,0.08687616,0.01663586,0.08687616,0.00739372,0.0702403,0.0702403,0.07578558,0.02772643,0.04251386,0.02957486,0.03696858,0.03512015,0.04805915,0.08133087,0.09242144,0.00184843,0.00924214
1,0.11330049,0,0.08866995,0.08210181,0.02791461,0.08045977,0.00492611,0.06568144,0.08866995,0.07553366,0.01970443,0.03448276,0.03119869,0.04761905,0.02627258,0.05747126,0.06732348,0.0771757,0,0.01149425
1,0.1072,0,0.08,0.0816,0.0192,0.0928,0.0128,0.0592,0.0624,0.072,0.0144,0.032,0.0368,0.0448,0.0528,0.0544,0.0688,0.0912,0.0048,0.0128
1,0.13366337,0,0.05445545,0.09405941,0.03960396,0.05445545,0.04455446,0.06930693,0.04455446,0.09405941,0.01980198,0.06930693,0.04455446,0.02970297,0.01980198,0.03465347,0.04455446,0.04455446,0.02475248,0.03960396
1,0.05970149,0,0.02985075,0.10447761,0.08955224,0.13432836,0.02985075,0.04477612,0.05970149,0.02985075,0.01492537,0.02985075,0.05970149,0.05970149,0.02985075,0.04477612,0.07462687,0.07462687,0.01492537,0.01492537
1,0.06060606,0,0.09090909,0.07575758,0.09090909,0.12121212,0.01515152,0.03030303,0.07575758,0.01515152,0.01515152,0.06060606,0.03030303,0.06060606,0.01515152,0.04545455,0.07575758,0.09090909,0.01515152,0.01515152
1,0.16666667,0,0.04716981,0.07861635,0.01886792,0.11949686,0.00943396,0.05345912,0.04716981,0.07232704,0.00628931,0.01886792,0.04402516,0.02830189,0.03459119,0.05345912,0.05031447,0.13207547,0,0.01886792
1,0.11740891,0.00404858,0.08097166,0.07287449,0.01214575,0.08502024,0.02024291,0.04048583,0.06072874,0.11740891,0.01619433,0.0242915,0.05668016,0.02834008,0.06072874,0.03238866,0.04453441,0.06072874,0.02024291,0.04453441
1,0.08444444,0.00444444,0.05333333,0.06222222,0.00888889,0.07555556,0.04,0.05333333,0.04,0.09777778,0.02222222,0.03111111,0.04,0.05333333,0.08,0.03555556,0.06666667,0.07555556,0.02222222,0.05333333
1,0.14457831,0.00301205,0.06626506,0.05120482,0.01807229,0.13554217,0.02108434,0.03915663,0.02710843,0.09638554,0.01204819,0.00301205,0.06024096,0.01204819,0.05722892,0.03915663,0.06024096,0.12349398,0.0060241,0.02409639
-1,0.03809524,0.00238095,0.06666667,0.07857143,0.09761905,0.04761905,0.00952381,0.08333333,0.11904762,0.1047619,0.00714286,0.09047619,0.02619048,0.0452381,0.03571429,0.05,0.02380952,0.03809524,0.0047619,0.03095238
-1,0.02777778,0,0.02777778,0.06944444,0.01388889,0.09722222,0,0.125,0.11111111,0.09722222,0.01388889,0.04166667,0.01388889,0.04166667,0.05555556,0.05555556,0.05555556,0.11111111,0,0.04166667
-1,0.04398827,0.01759531,0.07038123,0.03519062,0.07038123,0.04105572,0.02346041,0.08211144,0.08504399,0.1085044,0.02052786,0.07917889,0.02346041,0.03812317,0.02932551,0.07624633,0.09090909,0.02932551,0.01466276,0.02052786
-1,0.06046512,0.01860465,0.07906977,0.07906977,0.02325581,0.08837209,0.02325581,0.08372093,0.0744186,0.08837209,0.02790698,0.05581395,0.03255814,0.02790698,0.0372093,0.03255814,0.05116279,0.08837209,0,0.02790698
-1,0.02941176,0.0210084,0.06722689,0.07983193,0.03361345,0.09663866,0.02941176,0.07983193,0.1092437,0.12184874,0.0210084,0.04201681,0.02521008,0.01260504,0.04621849,0.02521008,0.04621849,0.06302521,0.00840336,0.04201681
-1,0.05699482,0.01036269,0.0634715,0.04533679,0.04274611,0.02590674,0.02202073,0.10621762,0.09067358,0.11658031,0.01165803,0.11528497,0.0246114,0.03756477,0.01943005,0.05829016,0.04404145,0.06217617,0.00388601,0.04274611
-1,0.13445378,0.00840336,0.08403361,0.06722689,0.03361345,0.04201681,0.01680672,0.11764706,0.07563025,0.05042017,0.07563025,0.03361345,0.02521008,0.05882353,0.03361345,0.02521008,0.03361345,0.07563025,0,0.00840336
-1,0.07017544,0.00584795,0.06432749,0.08187135,0.04678363,0.10526316,0.01169591,0.08187135,0.07017544,0.07602339,0.02923977,0.01754386,0.02923977,0.03508772,0.05847953,0.01169591,0.05847953,0.10526316,0,0.04093567
-1,0.09151786,0.00446429,0.07142857,0.08705357,0.06473214,0.05803571,0.02232143,0.05357143,0.06696429,0.06473214,0.02232143,0.05803571,0.02455357,0.03571429,0.04464286,0.05357143,0.05357143,0.07142857,0.015625,0.03571429
-1,0.05472637,0.00497512,0.04477612,0.06965174,0.04975124,0.04975124,0.01492537,0.06965174,0.11940299,0.09950249,0.01492537,0.039801,0.039801,0.04975124,0.06965174,0.04975124,0.04975124,0.07960199,0.00497512,0.02487562
-1,0.07309487,0.01088647,0.06687403,0.10264386,0.04199067,0.05909798,0.02177294,0.07465008,0.0777605,0.08709176,0.02332815,0.04510109,0.04043546,0.02799378,0.05754277,0.04354588,0.04354588,0.05287714,0.00933126,0.04043546
-1,0.12286689,0,0.06484642,0.11945392,0.04095563,0.06143345,0.01023891,0.05460751,0.09897611,0.0443686,0.05460751,0.04778157,0.02047782,0.02389078,0.03412969,0.02730375,0.05119454,0.11604096,0,0.00682594
-1,0.03203661,0.01029748,0.06292906,0.06292906,0.05491991,0.02974828,0.02059497,0.09839817,0.10297483,0.11212815,0.02059497,0.09038902,0.02860412,0.03318078,0.02745995,0.04347826,0.05606407,0.04462243,0.0228833,0.04576659
-1,0.0755814,0.01162791,0.09302326,0.0755814,0.03488372,0.09302326,0.00581395,0.06976744,0.11046512,0.09302326,0.01744186,0.02325581,0.02906977,0.01162791,0.02325581,0.02906977,0.04651163,0.11046512,0,0.04651163
-1,0.11160714,0.00446429,0.07142857,0.08928571,0.06473214,0.07366071,0.03794643,0.03348214,0.06473214,0.09821429,0.02901786,0.04017857,0.02678571,0.01785714,0.04464286,0.02901786,0.06026786,0.04017857,0.01116071,0.05133929
-1,0.08406524,0.00376412,0.05646173,0.08531995,0.02885822,0.06900878,0.01380176,0.07904642,0.06148055,0.08531995,0.03011292,0.04516939,0.04140527,0.03513174,0.03638645,0.06398996,0.05646173,0.09410289,0.00501882,0.0250941
-1,0.03575419,0.01899441,0.05139665,0.04916201,0.06145251,0.03687151,0.02122905,0.08379888,0.11843575,0.10726257,0.00893855,0.08715084,0.02905028,0.04357542,0.02458101,0.06815642,0.04357542,0.05139665,0.02346369,0.03575419
-1,0.05069124,0.00921659,0.09677419,0.07373272,0.02764977,0.08294931,0.00921659,0.07834101,0.06912442,0.10599078,0.02764977,0.04147465,0.04608295,0.05069124,0.05069124,0.05069124,0.04147465,0.05990783,0,0.02764977
-1,0.09440994,0.00745342,0.08322981,0.05962733,0.02360248,0.06583851,0.0310559,0.0621118,0.04720497,0.09689441,0.02732919,0.02981366,0.04968944,0.03602484,0.04099379,0.04720497,0.07701863,0.08447205,0.00745342,0.02857143
-1,0.08305085,0.00169492,0.08135593,0.08305085,0.05254237,0.06101695,0.01016949,0.05084746,0.0779661,0.10847458,0.0220339,0.03898305,0.03389831,0.03728814,0.05254237,0.04745763,0.05762712,0.06440678,0.00847458,0.02711864
-1,0.06720978,0.00610998,0.0610998,0.10183299,0.04887984,0.0610998,0.02240326,0.0610998,0.07942974,0.09164969,0.02647658,0.04276986,0.04684318,0.03665988,0.04480652,0.05295316,0.03665988,0.06720978,0.01425662,0.0305499
-1,0.06790123,0,0.06584362,0.11934156,0.04526749,0.06584362,0.02469136,0.07407407,0.07201646,0.08436214,0.0308642,0.03909465,0.04115226,0.02880658,0.05144033,0.04320988,0.04938272,0.04320988,0.01440329,0.03909465
-1,0.07068607,0.01871102,0.05821206,0.09147609,0.04158004,0.06237006,0.02910603,0.05821206,0.07276507,0.07692308,0.02910603,0.03118503,0.04365904,0.03326403,0.05197505,0.04158004,0.07276507,0.05613306,0.02079002,0.03950104
-1,0.07303371,0,0.07865169,0.03932584,0.04494382,0.03932584,0.00561798,0.09550562,0.11235955,0.11797753,0.02247191,0.03370787,0.05617978,0.03370787,0.02808989,0.06179775,0.04494382,0.07865169,0,0.03370787
-1,0.13023256,0.01860465,0.06976744,0.04186047,0.04651163,0.0744186,0.02790698,0.08837209,0.05581395,0.06046512,0.03255814,0.04186047,0.06511628,0.04651163,0.03255814,0.02790698,0.05581395,0.06511628,0,0.01860465
-1,0.05369128,0.00671141,0.08724832,0.08724832,0.02013423,0.02684564,0.03355705,0.11409396,0.10067114,0.10067114,0.03355705,0.05369128,0.01342282,0.03355705,0.03355705,0.04026846,0.04026846,0.06711409,0,0.05369128
-1,0.04728132,0.0070922,0.06146572,0.06146572,0.04964539,0.03309693,0.01654846,0.07801418,0.08510638,0.13475177,0.01654846,0.05673759,0.02364066,0.07565012,0.04491726,0.06146572,0.04491726,0.03546099,0.01182033,0.05437352
-1,0.04735376,0.00278552,0.04735376,0.11977716,0.02228412,0.05292479,0.01949861,0.07799443,0.10306407,0.08913649,0.03064067,0.06406685,0.02506964,0.02506964,0.04735376,0.07520891,0.04735376,0.06406685,0.00557103,0.03342618
-1,0.08108108,0,0.06216216,0.10540541,0.02702703,0.05135135,0.01891892,0.07837838,0.09459459,0.07837838,0.02432432,0.05675676,0.01621622,0.05405405,0.05135135,0.04054054,0.05675676,0.06756757,0.00810811,0.02702703
-1,0.06857143,0.00571429,0.05142857,0.09142857,0.04571429,0.05142857,0.00571429,0.09142857,0.15428571,0.05714286,0.02857143,0.06857143,0.03428571,0.03428571,0.04571429,0.04,0.01714286,0.09714286,0,0.01142857
-1,0.06176471,0.00294118,0.06176471,0.07647059,0.03235294,0.07058824,0.02352941,0.07058824,0.07352941,0.09411765,0.03529412,0.05,0.04411765,0.03823529,0.05,0.05294118,0.05882353,0.05882353,0,0.04411765
-1,0.07664884,0.00713012,0.06060606,0.09090909,0.04456328,0.06773619,0.03743316,0.04456328,0.07486631,0.1087344,0.01960784,0.02673797,0.03565062,0.04278075,0.05347594,0.03565062,0.04456328,0.07664884,0.01426025,0.03743316
-1,0.06605923,0.01252847,0.06947608,0.10364465,0.03644647,0.08200456,0.01366743,0.07972665,0.09225513,0.0808656,0.01480638,0.03302961,0.023918,0.023918,0.05125285,0.05353075,0.04214123,0.0808656,0.00797267,0.03189066
-1,0.0923913,0,0.08695652,0.10869565,0.00543478,0.0326087,0,0.07065217,0.0923913,0.09782609,0.01630435,0.0326087,0.03804348,0.04347826,0.0923913,0.04347826,0.07065217,0.05978261,0,0.01630435
-1,0.0518732,0,0.06340058,0.03170029,0.04034582,0.04610951,0.01440922,0.05475504,0.12103746,0.15273775,0.03458213,0.07204611,0.0259366,0.06340058,0.02305476,0.04899135,0.06628242,0.06051873,0,0.02881844
-1,0.09798271,0,0.08933718,0.06195965,0.05331412,0.04755043,0.02161383,0.05763689,0.07204611,0.08645533,0.02881844,0.03025937,0.03314121,0.0518732,0.05331412,0.03458213,0.05907781,0.08645533,0.00864553,0.0259366
-1,0.12149533,0.01869159,0.04672897,0.06542056,0.01557632,0.13395639,0.02180685,0.10280374,0.07788162,0.07476636,0.01246106,0.04984424,0.02803738,0.01869159,0.02180685,0.03115265,0.0623053,0.0623053,0.01869159,0.01557632
-1,0.09069767,0.00465116,0.06046512,0.10930233,0.05348837,0.0627907,0.01162791,0.06511628,0.06511628,0.09767442,0.02325581,0.0372093,0.03953488,0.03488372,0.05813953,0.03023256,0.05348837,0.05348837,0.00465116,0.04418605
-1,0.14285714,0,0.07142857,0.09821429,0.03571429,0.05357143,0.02678571,0.05357143,0.05357143,0.08035714,0.08035714,0.03571429,0,0.07142857,0.03571429,0.01785714,0.07142857,0.05357143,0,0.01785714
-1,0.07621951,0.02134146,0.06707317,0.03658537,0.04268293,0.11585366,0.02134146,0.09756098,0.06402439,0.07012195,0.00609756,0.07317073,0.01829268,0.02743902,0.0152439,0.05182927,0.07012195,0.08231707,0.00609756,0.03658537
-1,0.06404959,0.00619835,0.04752066,0.06404959,0.06404959,0.04958678,0.0268595,0.09504132,0.09297521,0.10743802,0.00619835,0.08057851,0.0268595,0.04752066,0.0392562,0.04338843,0.04752066,0.04132231,0.01033058,0.0392562
-1,0.06829268,0.00243902,0.06585366,0.0902439,0.03902439,0.0804878,0.02195122,0.08292683,0.06829268,0.06829268,0.03414634,0.05853659,0.04634146,0.03902439,0.02439024,0.04146341,0.07317073,0.05609756,0,0.03902439
-1,0.07294833,0.00607903,0.0881459,0.04863222,0.03647416,0.0668693,0.01215805,0.07902736,0.09726444,0.07902736,0.03343465,0.03951368,0.04559271,0.04863222,0.04255319,0.04863222,0.04863222,0.06382979,0.00303951,0.03951368
-1,0.05691057,0.00813008,0.06504065,0.07154472,0.02276423,0.06666667,0.01626016,0.11056911,0.10406504,0.07317073,0.01138211,0.0601626,0.02926829,0.03739837,0.02926829,0.06341463,0.05365854,0.08780488,0.00162602,0.03089431
-1,0.08571429,0.01428571,0.04761905,0.08571429,0.0452381,0.0452381,0.01428571,0.04047619,0.1,0.13333333,0.01904762,0.0452381,0.03333333,0.0547619,0.04761905,0.03809524,0.06190476,0.05,0.00714286,0.03095238
-1,0.10611511,0.00359712,0.06115108,0.09532374,0.03417266,0.07014388,0.01978417,0.04856115,0.07913669,0.09532374,0.0323741,0.04856115,0.02338129,0.0323741,0.04496403,0.04316547,0.04316547,0.06115108,0.00539568,0.05215827
-1,0.0467128,0.00519031,0.07266436,0.06228374,0.06401384,0.0467128,0.01038062,0.08477509,0.08304498,0.10899654,0.02249135,0.06574394,0.03633218,0.04152249,0.05190311,0.0449827,0.05017301,0.05709343,0.00692042,0.03806228
-1,0.09266409,0.00772201,0.05791506,0.06949807,0.02316602,0.04633205,0.03474903,0.09266409,0.06563707,0.0965251,0.03088803,0.03474903,0.04633205,0.02702703,0.05019305,0.06563707,0.04247104,0.07335907,0.003861,0.03861004
-1,0.05555556,0.00462963,0.05555556,0.05092593,0.03240741,0.10185185,0.03703704,0.10648148,0.06944444,0.06944444,0.01388889,0.05092593,0.03240741,0.03703704,0.06018519,0.03240741,0.06018519,0.09259259,0.00462963,0.03240741
-1,0.07251908,0.00763359,0.06870229,0.07633588,0.03053435,0.06870229,0.00381679,0.06870229,0.05343511,0.11068702,0.03816794,0.05343511,0.03053435,0.02290076,0.05343511,0.04580153,0.07633588,0.08015267,0.00381679,0.03435115
-1,0.03286385,0.02347418,0.0657277,0.05633803,0.04225352,0.04694836,0,0.07981221,0.11267606,0.12676056,0.02347418,0.07981221,0.02816901,0.07042254,0.03286385,0.03286385,0.05164319,0.05164319,0,0.04225352
-1,0.07027027,0.0018018,0.06666667,0.08108108,0.04144144,0.08108108,0.02522523,0.05045045,0.0954955,0.07747748,0.03243243,0.02882883,0.03243243,0.02162162,0.05405405,0.05225225,0.06666667,0.07387387,0.01081081,0.03603604
-1,0.02185792,0.00546448,0.06010929,0.12021858,0.0273224,0.08196721,0.02185792,0.08743169,0.09836066,0.12568306,0.01092896,0.03825137,0.03825137,0,0.03278689,0.04371585,0.04918033,0.09289617,0,0.04371585
-1,0.05704698,0.00671141,0.04697987,0.10738255,0.03691275,0.03020134,0.01342282,0.10738255,0.13422819,0.08724832,0.01677852,0.0704698,0.01006711,0.05704698,0.03020134,0.04362416,0.05033557,0.07718121,0.00671141,0.01006711
-1,0.08275862,0.0137931,0.11034483,0.05517241,0.04827586,0.07586207,0.02068966,0.08965517,0.06206897,0.07586207,0.02068966,0.04137931,0.03448276,0.06896552,0.0137931,0.02758621,0.03448276,0.10344828,0,0.02068966
-1,0.03937008,0.01574803,0.05511811,0.09448819,0.00787402,0.03937008,0.02362205,0.05511811,0.07086614,0.1023622,0.05511811,0.01574803,0.04724409,0.06299213,0.05511811,0.02362205,0.09448819,0.11811024,0.00787402,0.01574803
-1,0.05581395,0.01860465,0.04186047,0.04651163,0.04651163,0.05581395,0.0372093,0.03255814,0.05581395,0.14883721,0.01860465,0.05116279,0.04186047,0.09767442,0.03255814,0.0372093,0.0744186,0.07906977,0.00465116,0.02325581
-1,0.07169811,0.01509434,0.06037736,0.05660377,0.03396226,0.09811321,0.02264151,0.07924528,0.05660377,0.05660377,0.02641509,0.04528302,0.06415094,0.03018868,0.04528302,0.04528302,0.06037736,0.08301887,0.00754717,0.04150943
-1,0.05705706,0.01201201,0.07207207,0.02702703,0.04504505,0.03903904,0.01201201,0.08708709,0.09309309,0.13213213,0.03003003,0.07507508,0.03603604,0.05405405,0.02102102,0.05405405,0.06906907,0.04204204,0.003003,0.03903904
-1,0.04297994,0.01719198,0.07163324,0.05730659,0.08309456,0.03438395,0.03438395,0.08309456,0.08309456,0.08595989,0.03151862,0.06303725,0.03438395,0.0487106,0.03151862,0.04297994,0.05444126,0.06017192,0.01146132,0.0286533
-1,0.04914005,0.0036855,0.06633907,0.08968059,0.03316953,0.07002457,0.02334152,0.06388206,0.07862408,0.08353808,0.02334152,0.05528256,0.04914005,0.03316953,0.03316953,0.04791155,0.05528256,0.06879607,0.02702703,0.04545455
-1,0.07432432,0.00337838,0.07094595,0.08783784,0.03378378,0.06081081,0.01351351,0.0777027,0.09797297,0.08445946,0.02702703,0.05743243,0.02364865,0.03378378,0.03716216,0.04391892,0.06081081,0.10135135,0.00337838,0.00675676
-1,0.07009346,0.01168224,0.07009346,0.10514019,0.03971963,0.05841121,0.01168224,0.06074766,0.07242991,0.0771028,0.03037383,0.04906542,0.04439252,0.03271028,0.06308411,0.04672897,0.06308411,0.05841121,0.00934579,0.02570093
-1,0.05714286,0.01428571,0.05142857,0.1,0.04285714,0.07714286,0.02,0.06285714,0.06857143,0.08857143,0.04285714,0.03142857,0.04285714,0.03714286,0.04571429,0.05428571,0.08571429,0.04857143,0.00285714,0.02571429
-1,0.10084034,0,0.08403361,0.07563025,0.0280112,0.07002801,0.03641457,0.03921569,0.04201681,0.08403361,0.03081232,0.03921569,0.03081232,0.06442577,0.06162465,0.05322129,0.04481793,0.06162465,0.0140056,0.03921569
-1,0.05852417,0.01272265,0.04580153,0.06615776,0.05852417,0.05852417,0.02290076,0.08905852,0.09923664,0.08905852,0.0178117,0.08142494,0.02035623,0.03307888,0.02798982,0.06615776,0.04580153,0.07124682,0.00254453,0.03307888
-1,0.10822511,0.00649351,0.05194805,0.07575758,0.03030303,0.06277056,0.02380952,0.05844156,0.07359307,0.09090909,0.03896104,0.06493506,0.04112554,0.03896104,0.03030303,0.05627706,0.06060606,0.06277056,0.00865801,0.01515152
-1,0.05769231,0.00641026,0.06410256,0.10897436,0.00641026,0.04487179,0.00641026,0.12820513,0.06410256,0.04487179,0.01923077,0.04487179,0.04487179,0.04487179,0.04487179,0.05128205,0.05769231,0.12179487,0.01282051,0.02564103
-1,0.06976744,0,0.04651163,0.10852713,0.03488372,0.0620155,0.00775194,0.08914729,0.05813953,0.11627907,0.02713178,0.0620155,0.01937984,0.03488372,0.05813953,0.07364341,0.04263566,0.06589147,0,0.02325581
-1,0.05263158,0,0.05789474,0.1,0.05263158,0.05789474,0,0.09473684,0.1,0.07368421,0.03157895,0.08947368,0.02105263,0.04210526,0.03684211,0.00526316,0.06842105,0.07894737,0.01052632,0.02631579
-1,0.05747126,0.01149425,0.09195402,0.07471264,0.04885057,0.07758621,0.02586207,0.04597701,0.05747126,0.09770115,0.02586207,0.02873563,0.04885057,0.05172414,0.06321839,0.03448276,0.04885057,0.07758621,0.00287356,0.02873563
-1,0.08658009,0.002886,0.05194805,0.10678211,0.04473304,0.06060606,0.01875902,0.05916306,0.06493506,0.10822511,0.01443001,0.02741703,0.03607504,0.05339105,0.04761905,0.04906205,0.04040404,0.09090909,0.00577201,0.03030303
-1,0.04654088,0.00377358,0.0591195,0.09056604,0.03018868,0.0591195,0.01132075,0.09433962,0.10314465,0.09685535,0.01761006,0.0490566,0.03773585,0.03522013,0.04779874,0.0591195,0.05408805,0.07044025,0.00251572,0.03144654
-1,0.08409786,0.00152905,0.08256881,0.07798165,0.03975535,0.0733945,0.02140673,0.05351682,0.06116208,0.0795107,0.03058104,0.03975535,0.0382263,0.04587156,0.05963303,0.05351682,0.0382263,0.06880734,0.00764526,0.04281346
-1,0.06845238,0.00892857,0.0625,0.08928571,0.0327381,0.06547619,0.0327381,0.05059524,0.06845238,0.11309524,0.02380952,0.02380952,0.05059524,0.04761905,0.05059524,0.07440476,0.03571429,0.04761905,0.02678571,0.02678571
-1,0.0630517,0.01765448,0.07566204,0.09205549,0.02395965,0.06179067,0.00882724,0.07818411,0.08196721,0.09457755,0.02648172,0.0554855,0.03656999,0.01891551,0.04161412,0.0592686,0.05044136,0.07944515,0.0037831,0.03026482
-1,0.07916667,0.00138889,0.06527778,0.09861111,0.02083333,0.07361111,0.01388889,0.08333333,0.09166667,0.0625,0.02361111,0.07638889,0.025,0.05,0.03611111,0.04444444,0.05416667,0.08194444,0.00138889,0.01666667
-1,0.07014028,0,0.09619238,0.08817635,0.06412826,0.06813627,0.03607214,0.06412826,0.06012024,0.0761523,0.03607214,0.03206413,0.03607214,0.04408818,0.06412826,0.02004008,0.05210421,0.05611222,0.00601202,0.03006012
-1,0.09761388,0.01301518,0.05422993,0.06290672,0.03036876,0.07809111,0.01735358,0.09110629,0.07592191,0.0824295,0.02169197,0.03687636,0.04555315,0.02386117,0.03253796,0.06073753,0.05422993,0.0867679,0.0021692,0.03253796
-1,0.05582524,0,0.05339806,0.09466019,0.0315534,0.0631068,0.03883495,0.05825243,0.09951456,0.11407767,0.03883495,0.03398058,0.03640777,0.05097087,0.04126214,0.04368932,0.04854369,0.06796117,0.00485437,0.02427184
-1,0.08636364,0.00113636,0.06363636,0.09772727,0.03977273,0.07954545,0.02386364,0.06136364,0.06590909,0.08409091,0.02272727,0.04431818,0.03522727,0.04090909,0.04090909,0.03977273,0.05340909,0.08181818,0.01136364,0.02613636
-1,0.05574516,0.01251422,0.05688282,0.10807736,0.03981797,0.08532423,0.0182025,0.09442548,0.10580205,0.08304892,0.01706485,0.05005688,0.02161547,0.02275313,0.03981797,0.05346985,0.04095563,0.06484642,0.00568828,0.02389078
-1,0.05882353,0.00705882,0.06352941,0.10588235,0.04,0.06588235,0.02117647,0.06823529,0.11058824,0.09647059,0.01882353,0.04705882,0.03764706,0.02352941,0.04470588,0.05411765,0.03294118,0.05411765,0.00941176,0.04
-1,0.07749077,0.01107011,0.05535055,0.06273063,0.03321033,0.06642066,0.0295203,0.08856089,0.0295203,0.10332103,0.02214022,0.04428044,0.03690037,0.05166052,0.04059041,0.04428044,0.06642066,0.06642066,0.01845018,0.05166052
-1,0.01428571,0,0.04285714,0.08571429,0.02857143,0.07142857,0.04285714,0.12857143,0.12857143,0.1,0.02857143,0.04285714,0.02857143,0,0.05714286,0.05714286,0.02857143,0.08571429,0,0.02857143
-1,0.09483794,0,0.06602641,0.08883553,0.03841537,0.06482593,0.01920768,0.04681873,0.06842737,0.08283313,0.01920768,0.04081633,0.04801921,0.03121248,0.03721489,0.04081633,0.06242497,0.08043217,0.030012,0.03961585
-1,0.07764706,0.00470588,0.08235294,0.08705882,0.04235294,0.05882353,0.02823529,0.04235294,0.06823529,0.08470588,0.02588235,0.03058824,0.04705882,0.04235294,0.05647059,0.04705882,0.06352941,0.07058824,0.00705882,0.03294118
-1,0.03780069,0.00343643,0.05498282,0.08934708,0.06872852,0.02749141,0.03780069,0.07216495,0.08591065,0.15120275,0.02061856,0.07560137,0.02405498,0.03092784,0.03092784,0.08934708,0.02749141,0.03436426,0,0.03780069
-1,0.06233766,0.0025974,0.06493506,0.08831169,0.04935065,0.07272727,0.03636364,0.05194805,0.06753247,0.07272727,0.02337662,0.04415584,0.05974026,0.02857143,0.03896104,0.05974026,0.04935065,0.07272727,0.01818182,0.03636364
-1,0.04529617,0.00348432,0.05574913,0.05574913,0.06271777,0.04529617,0.02439024,0.05923345,0.09059233,0.11149826,0.01045296,0.06620209,0.04181185,0.04878049,0.02787456,0.05574913,0.04878049,0.06968641,0.02090592,0.05574913
-1,0.08490566,0.00471698,0.08018868,0.03301887,0.03773585,0.06603774,0.04716981,0.0990566,0.03773585,0.08490566,0.01415094,0.05660377,0.06603774,0.04716981,0.02830189,0.04716981,0.06603774,0.06603774,0.00471698,0.02830189
