"Class","kmer_0","kmer_1","kmer_2","kmer_3","kmer_4","kmer_5","kmer_6","kmer_7","kmer_8","kmer_9","kmer_10","kmer_11","kmer_12","kmer_13","kmer_14","kmer_15","kmer_16","kmer_17","kmer_18","kmer_19"
1,0.28365385,0,0.02403846,0.01923077,0.01923077,0.05288462,0.00480769,0.01923077,0.20673077,0.01442308,0.00961538,0.01442308,0.07692308,0.01923077,0.0625,0.01442308,0.08653846,0.07211538,0,0
1,0.09340659,0.00549451,0.06593407,0.03296703,0.06043956,0.12087912,0.03296703,0.06043956,0.03846154,0.04395604,0.01648352,0.04945055,0.06593407,0.03846154,0.03846154,0.05494505,0.0989011,0.06043956,0,0.02197802
1,0.05833333,0,0.05833333,0.09166667,0.03333333,0.15,0.01666667,0.075,0.025,0.075,0.01666667,0.01666667,0.08333333,0.025,0.05833333,0.03333333,0.05833333,0.08333333,0.01666667,0.025
1,0.12875536,0,0.08583691,0.10085837,0.03218884,0.05579399,0.00858369,0.03648069,0.03004292,0.0944206,0.00643777,0.0193133,0.0472103,0.06437768,0.07081545,0.06652361,0.05150215,0.08798283,0,0.01287554
1,0.09808102,0,0.08102345,0.13646055,0.02985075,0.0533049,0.01066098,0.04904051,0.04690832,0.09594883,0.01066098,0.02132196,0.04264392,0.06183369,0.05117271,0.05117271,0.06396588,0.08742004,0,0.00852878
1,0.1,0,0.10454545,0.125,0.02954545,0.04772727,0.01136364,0.04772727,0.10454545,0.06818182,0.01818182,0.03636364,0.03409091,0.06136364,0.02727273,0.03409091,0.04318182,0.07727273,0.00454545,0.025
1,0.18545455,0,0.08,0.09090909,0.02545455,0.06545455,0.00727273,0.03636364,0.08727273,0.09090909,0.00727273,0.02909091,0.02181818,0.02909091,0.05454545,0.01818182,0.05454545,0.09454545,0,0.02181818
1,0.12328767,0.00342466,0.08561644,0.10616438,0.02739726,0.06506849,0.01369863,0.05821918,0.10958904,0.05136986,0.0239726,0.03767123,0.01369863,0.03082192,0.03082192,0.05136986,0.04109589,0.11643836,0.00342466,0.00684932
1,0.16959064,0,0.0497076,0.11988304,0.04093567,0.06140351,0.01754386,0.05263158,0.09356725,0.07894737,0.02339181,0.03508772,0.01754386,0.03216374,0.02339181,0.0380117,0.05847953,0.07894737,0.00292398,0.00584795
1,0.07828283,0,0.06818182,0.08333333,0.03282828,0.08333333,0.02777778,0.05555556,0.0530303,0.06565657,0.02777778,0.03535354,0.05050505,0.03535354,0.06060606,0.01515152,0.09090909,0.11616162,0.00252525,0.01767677
1,0.06835443,0,0.07848101,0.09113924,0.03291139,0.09367089,0.03797468,0.06329114,0.0556962,0.06835443,0.0278481,0.02025316,0.04556962,0.02531646,0.04810127,0.0278481,0.07848101,0.11139241,0,0.02531646
1,0.16080402,0,0.10552764,0.05025126,0.00502513,0.03015075,0.0201005,0.01507538,0.07035176,0.09045226,0.0201005,0.02512563,0.04020101,0.10050251,0.03517588,0.03517588,0.09547739,0.08542714,0,0.01507538
1,0.0726257,0,0.06145251,0.18435754,0.01675978,0.02793296,0.02234637,0.04469274,0.06703911,0.10614525,0.02793296,0.03910615,0.01675978,0.06145251,0.04469274,0.05586592,0.03351955,0.09497207,0.00558659,0.01675978
1,0.09,0,0.07,0.11,0,0.09,0,0.07,0.09,0.07,0.01,0.03,0.05,0.02,0.03,0.04,0.07,0.11,0.01,0.04
1,0.13863216,0,0.05545287,0.10166359,0.012939,0.10166359,0.00369686,0.05360444,0.07393715,0.10166359,0.012939,0.02772643,0.02957486,0.025878,0.04066543,0.04621072,0.06099815,0.09796673,0.00184843,0.012939
1,0.11090573,0,0.0702403,0.08687616,0.01663586,0.08687616,0.00739372,0.0702403,0.0702403,0.07578558,0.02772643,0.04251386,0.02957486,0.03696858,0.03512015,0.04805915,0.08133087,0.09242144,0.00184843,0.00924214
1,0.11330049,0,0.08866995,0.08210181,0.02791461,0.08045977,0.00492611,0.06568144,0.08866995,0.07553366,0.01970443,0.03448276,0.03119869,0.04761905,0.02627258,0.05747126,0.06732348,0.0771757,0,0.01149425
1,0.1072,0,0.08,0.0816,0.0192,0.0928,0.0128,0.0592,0.0624,0.072,0.0144,0.032,0.0368,0.0448,0.0528,0.0544,0.0688,0.0912,0.0048,0.0128
1,0.13366337,0,0.05445545,0.09405941,0.03960396,0.05445545,0.04455446,0.06930693,0.04455446,0.09405941,0.01980198,0.06930693,0.04455446,0.02970297,0.01980198,0.03465347,0.04455446,0.04455446,0.02475248,0.03960396
1,0.05970149,0,0.02985075,0.10447761,0.08955224,0.13432836,0.02985075,0.04477612,0.05970149,0.02985075,0.01492537,0.02985075,0.05970149,0.05970149,0.02985075,0.04477612,0.07462687,0.07462687,0.01492537,0.01492537
1,0.06060606,0,0.09090909,0.07575758,0.09090909,0.12121212,0.01515152,0.03030303,0.07575758,0.01515152,0.01515152,0.06060606,0.03030303,0.06060606,0.01515152,0.04545455,0.07575758,0.09090909,0.01515152,0.01515152
1,0.16666667,0,0.04716981,0.07861635,0.01886792,0.11949686,0.00943396,0.05345912,0.04716981,0.07232704,0.00628931,0.01886792,0.04402516,0.02830189,0.03459119,0.05345912,0.05031447,0.13207547,0,0.01886792
1,0.11740891,0.00404858,0.08097166,0.07287449,0.01214575,0.08502024,0.02024291,0.04048583,0.06072874,0.11740891,0.01619433,0.0242915,0.05668016,0.02834008,0.06072874,0.03238866,0.04453441,0.06072874,0.02024291,0.04453441
1,0.08444444,0.00444444,0.05333333,0.06222222,0.00888889,0.07555556,0.04,0.05333333,0.04,0.09777778,0.02222222,0.03111111,0.04,0.05333333,0.08,0.03555556,0.06666667,0.07555556,0.02222222,0.05333333
1,0.14457831,0.00301205,0.06626506,0.05120482,0.01807229,0.13554217,0.02108434,0.03915663,0.02710843,0.09638554,0.01204819,0.00301205,0.06024096,0.01204819,0.05722892,0.03915663,0.06024096,0.12349398,0.0060241,0.02409639
-1,0.03286385,0.02347418,0.0657277,0.05633803,0.04225352,0.04694836,0,0.07981221,0.11267606,0.12676056,0.02347418,0.07981221,0.02816901,0.07042254,0.03286385,0.03286385,0.05164319,0.05164319,0,0.04225352
-1,0.05335366,0,0.06554878,0.08231707,0.03810976,0.05487805,0.02134146,0.0777439,0.08384146,0.08993902,0.02896341,0.05030488,0.05182927,0.03506098,0.03506098,0.05792683,0.0472561,0.06554878,0.01371951,0.0472561
-1,0.15909091,0,0.03409091,0.07954545,0.02272727,0.07954545,0.01136364,0.07954545,0.09090909,0.07954545,0.04545455,0.03409091,0.02272727,0.02272727,0.01136364,0.06818182,0.09090909,0.05681818,0,0.01136364
-1,0.07009346,0.01168224,0.07009346,0.10514019,0.03971963,0.05841121,0.01168224,0.06074766,0.07242991,0.0771028,0.03037383,0.04906542,0.04439252,0.03271028,0.06308411,0.04672897,0.06308411,0.05841121,0.00934579,0.02570093
-1,0.06176471,0.00294118,0.06176471,0.07647059,0.03235294,0.07058824,0.02352941,0.07058824,0.07352941,0.09411765,0.03529412,0.05,0.04411765,0.03823529,0.05,0.05294118,0.05882353,0.05882353,0,0.04411765
-1,0.06845238,0.00892857,0.0625,0.08928571,0.0327381,0.06547619,0.0327381,0.05059524,0.06845238,0.11309524,0.02380952,0.02380952,0.05059524,0.04761905,0.05059524,0.07440476,0.03571429,0.04761905,0.02678571,0.02678571
-1,0.03669725,0.00688073,0.0733945,0.05504587,0.03669725,0.0412844,0.03211009,0.10779817,0.10321101,0.11238532,0.02522936,0.11009174,0.01834862,0.03440367,0.01834862,0.03440367,0.02981651,0.04816514,0.01605505,0.05963303
-1,0.10022272,0.00222717,0.09131403,0.06681514,0.05345212,0.07572383,0.0311804,0.0467706,0.06681514,0.08017817,0.02449889,0.04454343,0.03340757,0.03786192,0.03786192,0.0467706,0.0467706,0.0467706,0.0155902,0.05122494
-1,0.0556553,0.00718133,0.06104129,0.06104129,0.05385996,0.0502693,0.02333932,0.05745063,0.07899461,0.10951526,0.02513465,0.05206463,0.04847397,0.05385996,0.05206463,0.04129264,0.05206463,0.07360862,0.01256732,0.03052065
-1,0.05737705,0.00546448,0.07103825,0.11202186,0.0273224,0.06010929,0.0273224,0.05191257,0.06284153,0.09836066,0.03278689,0.04371585,0.02459016,0.04644809,0.06557377,0.06557377,0.05464481,0.04918033,0.01092896,0.03278689
-1,0.05705706,0.01201201,0.07207207,0.02702703,0.04504505,0.03903904,0.01201201,0.08708709,0.09309309,0.13213213,0.03003003,0.07507508,0.03603604,0.05405405,0.02102102,0.05405405,0.06906907,0.04204204,0.003003,0.03903904
-1,0.06703911,0,0.07541899,0.12569832,0.01396648,0.06145251,0.01955307,0.06145251,0.08100559,0.08379888,0.02234637,0.03910615,0.02234637,0.04748603,0.05307263,0.0726257,0.05307263,0.06424581,0,0.03631285
-1,0.11340206,0,0.06627393,0.08689249,0.05154639,0.05301915,0.01767305,0.04270987,0.0544919,0.11192931,0.02503682,0.04270987,0.02945508,0.03829161,0.04565538,0.05596465,0.05596465,0.08394698,0.00441826,0.02061856
-1,0.03917526,0.00618557,0.05773196,0.10721649,0.05154639,0.06185567,0.02061856,0.08865979,0.09484536,0.08659794,0.02886598,0.02886598,0.04948454,0.02061856,0.06391753,0.04123711,0.0371134,0.05773196,0.01237113,0.04536082
-1,0.06845238,0.00595238,0.04761905,0.0625,0.0297619,0.11309524,0.02083333,0.08333333,0.10119048,0.0625,0.02678571,0.05059524,0.02380952,0.01190476,0.01785714,0.05357143,0.05952381,0.125,0.00297619,0.0327381
-1,0.07142857,0.00952381,0.0547619,0.09047619,0.0452381,0.04047619,0.01666667,0.06190476,0.11428571,0.1,0.01666667,0.05,0.03333333,0.03809524,0.04761905,0.05952381,0.04761905,0.04285714,0.0047619,0.0547619
-1,0.07916667,0.00138889,0.06527778,0.09861111,0.02083333,0.07361111,0.01388889,0.08333333,0.09166667,0.0625,0.02361111,0.07638889,0.025,0.05,0.03611111,0.04444444,0.05416667,0.08194444,0.00138889,0.01666667
-1,0.05369128,0.01342282,0.08724832,0.06040268,0.01342282,0.05369128,0.02013423,0.08724832,0.08053691,0.10738255,0.05369128,0.05369128,0.03355705,0.04026846,0.04697987,0.04697987,0.06711409,0.05369128,0.00671141,0.02013423
-1,0.0952381,0.00280112,0.06722689,0.08403361,0.02521008,0.08403361,0.00840336,0.06722689,0.07843137,0.08963585,0.03081232,0.04201681,0.03641457,0.00840336,0.04761905,0.06442577,0.03921569,0.08963585,0.00560224,0.03361345
-1,0.06744868,0.00293255,0.04985337,0.08504399,0.03225806,0.06451613,0.01466276,0.08797654,0.08211144,0.08504399,0.02346041,0.05278592,0.04692082,0.04105572,0.04985337,0.04398827,0.06451613,0.07038123,0,0.03519062
-1,0.10488246,0.00180832,0.07775769,0.08679928,0.03797468,0.05424955,0.03074141,0.08499096,0.07594937,0.07414105,0.02712477,0.06148282,0.02350814,0.02893309,0.03797468,0.03616637,0.05786618,0.05063291,0.00361664,0.04339964
-1,0.05882353,0.00980392,0.08823529,0.05882353,0.07843137,0.11764706,0.02941176,0.05882353,0.09803922,0.05882353,0.00980392,0.04901961,0.02941176,0.01960784,0.04901961,0.02941176,0.02941176,0.08823529,0.00980392,0.02941176
-1,0.04804805,0.01501502,0.07507508,0.04804805,0.07207207,0.03603604,0.03303303,0.09309309,0.09309309,0.0960961,0.02402402,0.09309309,0.01801802,0.03603604,0.03303303,0.04804805,0.04804805,0.05405405,0.01201201,0.02402402
-1,0.04914005,0.002457,0.04668305,0.06388206,0.04176904,0.04914005,0.02457002,0.09336609,0.11793612,0.13513514,0.02457002,0.07862408,0.01228501,0.04176904,0.02457002,0.04914005,0.05896806,0.04422604,0.01474201,0.02702703
-1,0.0630517,0.01765448,0.07566204,0.09205549,0.02395965,0.06179067,0.00882724,0.07818411,0.08196721,0.09457755,0.02648172,0.0554855,0.03656999,0.01891551,0.04161412,0.0592686,0.05044136,0.07944515,0.0037831,0.03026482
-1,0.04816514,0.01605505,0.05045872,0.08256881,0.03899083,0.06880734,0,0.08944954,0.06651376,0.11238532,0.02752294,0.06651376,0.03440367,0.03440367,0.05045872,0.05045872,0.06192661,0.05963303,0,0.0412844
-1,0.07905983,0.0042735,0.08760684,0.07905983,0.04273504,0.0534188,0.02564103,0.07264957,0.06837607,0.08119658,0.02564103,0.05555556,0.02777778,0.03418803,0.0534188,0.04700855,0.05128205,0.05982906,0.01495726,0.03632479
-1,0.08453608,0.00206186,0.04948454,0.10721649,0.03917526,0.07216495,0.02268041,0.05773196,0.06391753,0.09690722,0.02474227,0.03092784,0.03917526,0.05154639,0.04948454,0.05360825,0.03298969,0.07216495,0.01443299,0.03505155
-1,0.06097561,0.01219512,0.07926829,0.1097561,0.05487805,0.06707317,0.01219512,0.08536585,0.06707317,0.07926829,0.01219512,0.03658537,0.06707317,0.0304878,0.04878049,0.02439024,0.04268293,0.05487805,0.00609756,0.04878049
-1,0.11525424,0.00338983,0.06779661,0.08474576,0.03050847,0.03728814,0.01355932,0.07118644,0.10508475,0.10508475,0.02711864,0.06779661,0.01355932,0.03050847,0.02711864,0.06101695,0.03728814,0.08474576,0.00338983,0.01355932
-1,0.07882535,0.00463679,0.07109737,0.09582689,0.04018547,0.06027821,0.03400309,0.0633694,0.05409583,0.08037094,0.02936631,0.03400309,0.04173107,0.03863988,0.0633694,0.04173107,0.05409583,0.05718702,0.01081917,0.04636785
-1,0.04537205,0.00181488,0.05807623,0.06533575,0.04355717,0.04174229,0.03266788,0.07985481,0.09255898,0.10707804,0.0199637,0.07985481,0.0199637,0.04900181,0.02903811,0.05626134,0.05444646,0.06715064,0.01270417,0.04355717
-1,0.08489388,0.00499376,0.05493134,0.0886392,0.03121099,0.06866417,0.01248439,0.07240949,0.05742821,0.0886392,0.02247191,0.03995006,0.0349563,0.03245943,0.03870162,0.06367041,0.07490637,0.0948814,0.00499376,0.02871411
-1,0.06275304,0,0.06477733,0.1194332,0.05870445,0.07894737,0.03643725,0.05668016,0.07489879,0.08502024,0.03846154,0.03441296,0.03036437,0.02024291,0.05668016,0.02834008,0.06072874,0.05870445,0.00202429,0.03238866
-1,0.07514451,0.01156069,0.06936416,0.0867052,0.02890173,0.0982659,0.01156069,0.10982659,0.09248555,0.10982659,0.02890173,0.02312139,0.04624277,0.01156069,0.03468208,0.01156069,0.04624277,0.05780347,0.00578035,0.04046243
-1,0.05292479,0.00278552,0.05292479,0.10584958,0.02506964,0.05292479,0.01392758,0.09470752,0.10306407,0.09470752,0.02228412,0.04735376,0.01949861,0.0362117,0.04178273,0.10584958,0.04456825,0.04735376,0.00278552,0.03342618
-1,0.03140097,0.01207729,0.06280193,0.06763285,0.05072464,0.0410628,0.00724638,0.09903382,0.10869565,0.10869565,0.01449275,0.08695652,0.02173913,0.04830918,0.0410628,0.04830918,0.05797101,0.0410628,0.00241546,0.04830918
-1,0.03428571,0.02285714,0.08571429,0.03428571,0.06857143,0.06285714,0.02285714,0.11428571,0.11428571,0.09142857,0.01714286,0.05142857,0.04571429,0.03428571,0.01714286,0.06285714,0.01142857,0.08,0.00571429,0.02285714
-1,0.03271028,0.02336449,0.06542056,0.06542056,0.04672897,0.03738318,0.02803738,0.09345794,0.09345794,0.09345794,0.00934579,0.06542056,0.03738318,0.03271028,0.04672897,0.05607477,0.04672897,0.06542056,0.0046729,0.05607477
-1,0.01111111,0,0.04444444,0.07777778,0.03333333,0.05555556,0.03333333,0.08888889,0.15555556,0.07777778,0.05555556,0.05555556,0.02222222,0.03333333,0.03333333,0.04444444,0.06666667,0.06666667,0,0.04444444
-1,0.11437908,0.0130719,0.05555556,0.11437908,0.02287582,0.05882353,0.00653595,0.06535948,0.10784314,0.08496732,0.01960784,0.05555556,0.00653595,0.02941176,0.03921569,0.06862745,0.03267974,0.08169935,0.00326797,0.01960784
-1,0.06829268,0.00243902,0.06585366,0.0902439,0.03902439,0.0804878,0.02195122,0.08292683,0.06829268,0.06829268,0.03414634,0.05853659,0.04634146,0.03902439,0.02439024,0.04146341,0.07317073,0.05609756,0,0.03902439
-1,0.08102109,0.00110988,0.07769145,0.06437292,0.04439512,0.06215316,0.02441731,0.05771365,0.07658158,0.07658158,0.0299667,0.03551609,0.05105438,0.04439512,0.05105438,0.03440622,0.06104329,0.0654828,0.02885683,0.03218646
-1,0.04699739,0.02349869,0.05221932,0.04960836,0.04699739,0.07049608,0.02349869,0.07571802,0.06788512,0.09921671,0.01044386,0.07049608,0.03133159,0.04699739,0.02610966,0.07832898,0.04960836,0.08355091,0.01305483,0.03394256
-1,0.06116208,0.00917431,0.06727829,0.0795107,0.04281346,0.05504587,0.01834862,0.05504587,0.08868502,0.10703364,0.03363914,0.03363914,0.03669725,0.03669725,0.04281346,0.05198777,0.05198777,0.08868502,0.00611621,0.03363914
-1,0.06989247,0,0.03763441,0.10215054,0.03225806,0.06989247,0.01075269,0.07526882,0.06451613,0.05913978,0.03763441,0.04301075,0.04301075,0.03763441,0.03225806,0.04301075,0.11290323,0.08064516,0,0.0483871
-1,0.01388889,0,0.06944444,0.05555556,0.01388889,0.05555556,0.05555556,0.13888889,0.13888889,0.08333333,0.05555556,0.02777778,0.02777778,0.01388889,0.05555556,0.08333333,0.02777778,0.05555556,0,0.02777778
-1,0.13333333,0.00952381,0.04761905,0.1047619,0.01904762,0.07619048,0.04761905,0.04761905,0.05714286,0.12380952,0.05714286,0.01904762,0.00952381,0.01904762,0.03809524,0.06666667,0.04761905,0.04761905,0,0.02857143
-1,0.05734767,0.00358423,0.06810036,0.06451613,0.05734767,0.0609319,0.01433692,0.07885305,0.07885305,0.08243728,0.02508961,0.06451613,0.03942652,0.0609319,0.03584229,0.02867384,0.05017921,0.05376344,0.02150538,0.05376344
-1,0.04213135,0.00123916,0.05576208,0.08798017,0.05328377,0.05576208,0.01486989,0.07311029,0.11524164,0.09913259,0.01858736,0.06195787,0.03593556,0.03717472,0.02478315,0.04956629,0.04460967,0.06195787,0.02478315,0.04213135
-1,0.06329114,0.00632911,0.09177215,0.04746835,0.06012658,0.05696203,0.06012658,0.04746835,0.06329114,0.11075949,0.01898734,0.02531646,0.06012658,0.04113924,0.03797468,0.04113924,0.05063291,0.05063291,0.0221519,0.0443038
-1,0.11003236,0.00970874,0.06148867,0.10679612,0.02588997,0.0420712,0.01294498,0.07119741,0.08414239,0.10679612,0.01618123,0.06148867,0.02265372,0.03559871,0.02265372,0.0420712,0.05177994,0.09385113,0,0.02265372
-1,0.05594406,0.01165501,0.06759907,0.09090909,0.04662005,0.07925408,0.02097902,0.04895105,0.06526807,0.08624709,0.03962704,0.03962704,0.03729604,0.05128205,0.05594406,0.05361305,0.04895105,0.05827506,0.002331,0.03962704
-1,0.07749077,0.01107011,0.05535055,0.06273063,0.03321033,0.06642066,0.0295203,0.08856089,0.0295203,0.10332103,0.02214022,0.04428044,0.03690037,0.05166052,0.04059041,0.04428044,0.06642066,0.06642066,0.01845018,0.05166052
-1,0.04333333,0.01,0.05777778,0.06333333,0.06666667,0.04222222,0.02111111,0.08333333,0.09333333,0.10222222,0.00333333,0.08666667,0.02444444,0.05333333,0.03555556,0.05888889,0.05666667,0.05111111,0.01,0.03666667
-1,0.07027027,0.0018018,0.06666667,0.08108108,0.04144144,0.08108108,0.02522523,0.05045045,0.0954955,0.07747748,0.03243243,0.02882883,0.03243243,0.02162162,0.05405405,0.05225225,0.06666667,0.07387387,0.01081081,0.03603604
-1,0.07936508,0.00721501,0.06493506,0.08225108,0.03896104,0.07647908,0.02020202,0.06926407,0.08080808,0.05772006,0.03174603,0.03030303,0.04184704,0.03318903,0.04329004,0.05772006,0.06349206,0.08513709,0.004329,0.03174603
-1,0.07122093,0.00145349,0.06104651,0.10755814,0.04505814,0.0494186,0.01744186,0.07267442,0.06831395,0.10755814,0.02325581,0.04360465,0.0377907,0.0377907,0.0494186,0.0377907,0.05813953,0.07122093,0.01162791,0.02761628
-1,0.08784773,0.00292826,0.08052709,0.0658858,0.03513909,0.06442167,0.02196193,0.05856515,0.08052709,0.09956076,0.02928258,0.04099561,0.04538799,0.02928258,0.03074671,0.04245974,0.05856515,0.06295754,0.01756955,0.04538799
-1,0.07723577,0,0.05691057,0.07723577,0.04065041,0.04471545,0.02845528,0.11382114,0.07723577,0.08130081,0.03252033,0.08536585,0.02845528,0.04878049,0.03252033,0.02439024,0.06504065,0.04065041,0.00406504,0.04065041
-1,0.06404959,0.00619835,0.04752066,0.06404959,0.06404959,0.04958678,0.0268595,0.09504132,0.09297521,0.10743802,0.00619835,0.08057851,0.0268595,0.04752066,0.0392562,0.04338843,0.04752066,0.04132231,0.01033058,0.0392562
-1,0.06976744,0,0.04651163,0.10852713,0.03488372,0.0620155,0.00775194,0.08914729,0.05813953,0.11627907,0.02713178,0.0620155,0.01937984,0.03488372,0.05813953,0.07364341,0.04263566,0.06589147,0,0.02325581
-1,0.09,0.0125,0.0675,0.0875,0.0225,0.0775,0.02,0.085,0.06,0.0675,0.015,0.03,0.0425,0.035,0.06,0.0525,0.0675,0.07,0.0025,0.035
-1,0.08409786,0.00152905,0.08256881,0.07798165,0.03975535,0.0733945,0.02140673,0.05351682,0.06116208,0.0795107,0.03058104,0.03975535,0.0382263,0.04587156,0.05963303,0.05351682,0.0382263,0.06880734,0.00764526,0.04281346
-1,0.01643192,0.00938967,0.05633803,0.09389671,0.06338028,0.05164319,0.00704225,0.08685446,0.11502347,0.0915493,0.01173709,0.0915493,0.0258216,0.02347418,0.04225352,0.06103286,0.04225352,0.05633803,0.00469484,0.04929577
-1,0.02941176,0.0210084,0.06722689,0.07983193,0.03361345,0.09663866,0.02941176,0.07983193,0.1092437,0.12184874,0.0210084,0.04201681,0.02521008,0.01260504,0.04621849,0.02521008,0.04621849,0.06302521,0.00840336,0.04201681
-1,0.05176471,0.01176471,0.04470588,0.11764706,0.04470588,0.07058824,0.02352941,0.06823529,0.07529412,0.09647059,0.02117647,0.04,0.04470588,0.03529412,0.05176471,0.04235294,0.06117647,0.05882353,0.00235294,0.03764706
-1,0.10834813,0,0.04973357,0.08703375,0.04262877,0.05150977,0.02309059,0.07460036,0.07637655,0.09769094,0.01598579,0.05506217,0.03197158,0.04262877,0.04085258,0.05150977,0.04085258,0.05683837,0.01243339,0.04085258
-1,0.02790698,0.00697674,0.04651163,0.10465116,0.04418605,0.07209302,0,0.1,0.10232558,0.10232558,0.02325581,0.06744186,0.02093023,0.03023256,0.03488372,0.05116279,0.04418605,0.06976744,0,0.05116279
-1,0.06013363,0.00668151,0.0935412,0.05790646,0.06013363,0.05567929,0.02004454,0.05345212,0.09131403,0.077951,0.02895323,0.07349666,0.04008909,0.03786192,0.03340757,0.05790646,0.04008909,0.0623608,0.02004454,0.02895323
-1,0.05548705,0.00616523,0.06165228,0.09001233,0.03699137,0.06041924,0.02096178,0.07151665,0.06288533,0.09124538,0.02466091,0.05055487,0.0431566,0.04932182,0.03945746,0.04932182,0.04932182,0.09247842,0.00739827,0.03699137
-1,0.05527638,0.01005025,0.0720268,0.09882747,0.06030151,0.07705193,0.01172529,0.06197655,0.08040201,0.10050251,0.03517588,0.03685092,0.04020101,0.03015075,0.05527638,0.03685092,0.04690117,0.05862647,0.00670017,0.02512563
-1,0.04297994,0.01719198,0.07163324,0.05730659,0.08309456,0.03438395,0.03438395,0.08309456,0.08309456,0.08595989,0.03151862,0.06303725,0.03438395,0.0487106,0.03151862,0.04297994,0.05444126,0.06017192,0.01146132,0.0286533
-1,0.02505219,0.01461378,0.07724426,0.11273486,0.04384134,0.05427975,0.01878914,0.1085595,0.08350731,0.07933194,0.02087683,0.06889353,0.02296451,0.01670146,0.03757829,0.03757829,0.05219207,0.03340292,0.00626305,0.08559499
-1,0.07504363,0.0052356,0.08027923,0.07678883,0.05061082,0.04712042,0.01396161,0.09947644,0.10122164,0.10820244,0.02443281,0.04013962,0.02094241,0.04886562,0.02617801,0.06631763,0.04013962,0.04886562,0.0017452,0.02443281
-1,0.08552632,0,0.07236842,0.08717105,0.03125,0.07565789,0.01809211,0.04276316,0.0625,0.09375,0.01809211,0.03947368,0.03618421,0.04276316,0.04605263,0.04769737,0.07236842,0.09046053,0.00493421,0.03289474
-1,0.09761388,0.01301518,0.05422993,0.06290672,0.03036876,0.07809111,0.01735358,0.09110629,0.07592191,0.0824295,0.02169197,0.03687636,0.04555315,0.02386117,0.03253796,0.06073753,0.05422993,0.0867679,0.0021692,0.03253796
-1,0.07218684,0.00424628,0.08704883,0.09341826,0.0552017,0.05307856,0.02547771,0.07006369,0.06794055,0.08704883,0.02123142,0.05307856,0.02547771,0.03184713,0.05732484,0.03609342,0.05732484,0.05307856,0.01061571,0.03821656
-1,0.05525847,0.00534759,0.0802139,0.07308378,0.04456328,0.06238859,0.03386809,0.0516934,0.05882353,0.06951872,0.03208556,0.05347594,0.04278075,0.03386809,0.04278075,0.05525847,0.06238859,0.05525847,0.0285205,0.05882353
-1,0.13744076,0.01895735,0.07109005,0.08056872,0.02843602,0.07582938,0.00947867,0.06635071,0.09478673,0.06635071,0.01895735,0.01895735,0.02369668,0.00947867,0.02843602,0.04265403,0.09478673,0.1042654,0.00473934,0.00473934
-1,0.05479452,0,0.05479452,0.08219178,0.02739726,0.06849315,0.02739726,0.09589041,0.08219178,0.08219178,0.04109589,0.02739726,0.04109589,0,0.06849315,0.02739726,0.06849315,0.10958904,0,0.04109589
-1,0.06802721,0.00510204,0.06972789,0.0952381,0.05102041,0.06972789,0.01190476,0.04931973,0.06632653,0.0952381,0.0255102,0.03571429,0.03911565,0.04251701,0.05782313,0.03231293,0.06462585,0.08333333,0.00680272,0.03061224
-1,0.07986111,0.00694444,0.06597222,0.07986111,0.0625,0.07291667,0.01041667,0.10069444,0.08333333,0.07986111,0.03125,0.05555556,0.01736111,0.03472222,0.02777778,0.03472222,0.05208333,0.0625,0,0.04166667
-1,0.06171285,0.00755668,0.04911839,0.11335013,0.0302267,0.06801008,0.01133501,0.07178841,0.07934509,0.10201511,0.02644836,0.03904282,0.0465995,0.0138539,0.05415617,0.04785894,0.0440806,0.09949622,0.00503778,0.02896725
-1,0.07251908,0.00763359,0.06870229,0.07633588,0.03053435,0.06870229,0.00381679,0.06870229,0.05343511,0.11068702,0.03816794,0.05343511,0.03053435,0.02290076,0.05343511,0.04580153,0.07633588,0.08015267,0.00381679,0.03435115
-1,0.03401361,0.00680272,0.04761905,0.0952381,0.01360544,0.04761905,0.02040816,0.03401361,0.10204082,0.20408163,0.04081633,0.02721088,0.02721088,0.06122449,0.03401361,0.06122449,0.07482993,0.02040816,0.00680272,0.04081633
-1,0.06976744,0.00465116,0.0627907,0.08837209,0.0627907,0.07209302,0.0372093,0.06976744,0.05348837,0.08604651,0.01395349,0.01627907,0.04883721,0.03023256,0.05581395,0.05581395,0.05813953,0.05581395,0.01627907,0.04186047
-1,0.03515625,0.00878906,0.06054688,0.06445313,0.04101563,0.04589844,0.02441406,0.09277344,0.09179688,0.08984375,0.01269531,0.09765625,0.03417969,0.02832031,0.03125,0.0703125,0.05078125,0.046875,0.01953125,0.05371094
-1,0.06526807,0.004662,0.06993007,0.07925408,0.05128205,0.06060606,0.01631702,0.05827506,0.07459207,0.09090909,0.02097902,0.03729604,0.03729604,0.04662005,0.05827506,0.05361305,0.05361305,0.07459207,0.002331,0.04428904
-1,0.09931507,0.01027397,0.06164384,0.09589041,0.03767123,0.05136986,0.00342466,0.06849315,0.14041096,0.05821918,0.02739726,0.04794521,0.01369863,0.04452055,0.02739726,0.06164384,0.03767123,0.09931507,0.00684932,0.00684932
-1,0.06541406,0.01043841,0.06889353,0.08559499,0.04244955,0.06193459,0.02992345,0.07376479,0.07376479,0.09255393,0.02505219,0.03549061,0.03966597,0.03897008,0.04105776,0.05427975,0.05497564,0.06193459,0.00626305,0.03757829
