"Class","kmer_0","kmer_1","kmer_2","kmer_3","kmer_4","kmer_5","kmer_6","kmer_7","kmer_8","kmer_9","kmer_10","kmer_11","kmer_12","kmer_13","kmer_14","kmer_15","kmer_16","kmer_17","kmer_18","kmer_19"
1,0.28365385,0,0.02403846,0.01923077,0.01923077,0.05288462,0.00480769,0.01923077,0.20673077,0.01442308,0.00961538,0.01442308,0.07692308,0.01923077,0.0625,0.01442308,0.08653846,0.07211538,0,0
1,0.09340659,0.00549451,0.06593407,0.03296703,0.06043956,0.12087912,0.03296703,0.06043956,0.03846154,0.04395604,0.01648352,0.04945055,0.06593407,0.03846154,0.03846154,0.05494505,0.0989011,0.06043956,0,0.02197802
1,0.05833333,0,0.05833333,0.09166667,0.03333333,0.15,0.01666667,0.075,0.025,0.075,0.01666667,0.01666667,0.08333333,0.025,0.05833333,0.03333333,0.05833333,0.08333333,0.01666667,0.025
1,0.12875536,0,0.08583691,0.10085837,0.03218884,0.05579399,0.00858369,0.03648069,0.03004292,0.0944206,0.00643777,0.0193133,0.0472103,0.06437768,0.07081545,0.06652361,0.05150215,0.08798283,0,0.01287554
1,0.09808102,0,0.08102345,0.13646055,0.02985075,0.0533049,0.01066098,0.04904051,0.04690832,0.09594883,0.01066098,0.02132196,0.04264392,0.06183369,0.05117271,0.05117271,0.06396588,0.08742004,0,0.00852878
1,0.1,0,0.10454545,0.125,0.02954545,0.04772727,0.01136364,0.04772727,0.10454545,0.06818182,0.01818182,0.03636364,0.03409091,0.06136364,0.02727273,0.03409091,0.04318182,0.07727273,0.00454545,0.025
1,0.18545455,0,0.08,0.09090909,0.02545455,0.06545455,0.00727273,0.03636364,0.08727273,0.09090909,0.00727273,0.02909091,0.02181818,0.02909091,0.05454545,0.01818182,0.05454545,0.09454545,0,0.02181818
1,0.12328767,0.00342466,0.08561644,0.10616438,0.02739726,0.06506849,0.01369863,0.05821918,0.10958904,0.05136986,0.0239726,0.03767123,0.01369863,0.03082192,0.03082192,0.05136986,0.04109589,0.11643836,0.00342466,0.00684932
1,0.16959064,0,0.0497076,0.11988304,0.04093567,0.06140351,0.01754386,0.05263158,0.09356725,0.07894737,0.02339181,0.03508772,0.01754386,0.03216374,0.02339181,0.0380117,0.05847953,0.07894737,0.00292398,0.00584795
1,0.07828283,0,0.06818182,0.08333333,0.03282828,0.08333333,0.02777778,0.05555556,0.0530303,0.06565657,0.02777778,0.03535354,0.05050505,0.03535354,0.06060606,0.01515152,0.09090909,0.11616162,0.00252525,0.01767677
1,0.06835443,0,0.07848101,0.09113924,0.03291139,0.09367089,0.03797468,0.06329114,0.0556962,0.06835443,0.0278481,0.02025316,0.04556962,0.02531646,0.04810127,0.0278481,0.07848101,0.11139241,0,0.02531646
1,0.16080402,0,0.10552764,0.05025126,0.00502513,0.03015075,0.0201005,0.01507538,0.07035176,0.09045226,0.0201005,0.02512563,0.04020101,0.10050251,0.03517588,0.03517588,0.09547739,0.08542714,0,0.01507538
1,0.0726257,0,0.06145251,0.18435754,0.01675978,0.02793296,0.02234637,0.04469274,0.06703911,0.10614525,0.02793296,0.03910615,0.01675978,0.06145251,0.04469274,0.05586592,0.03351955,0.09497207,0.00558659,0.01675978
1,0.09,0,0.07,0.11,0,0.09,0,0.07,0.09,0.07,0.01,0.03,0.05,0.02,0.03,0.04,0.07,0.11,0.01,0.04
1,0.13863216,0,0.05545287,0.10166359,0.012939,0.10166359,0.00369686,0.05360444,0.07393715,0.10166359,0.012939,0.02772643,0.02957486,0.025878,0.04066543,0.04621072,0.06099815,0.09796673,0.00184843,0.012939
1,0.11090573,0,0.0702403,0.08687616,0.01663586,0.08687616,0.00739372,0.0702403,0.0702403,0.07578558,0.02772643,0.04251386,0.02957486,0.03696858,0.03512015,0.04805915,0.08133087,0.09242144,0.00184843,0.00924214
1,0.11330049,0,0.08866995,0.08210181,0.02791461,0.08045977,0.00492611,0.06568144,0.08866995,0.07553366,0.01970443,0.03448276,0.03119869,0.04761905,0.02627258,0.05747126,0.06732348,0.0771757,0,0.01149425
1,0.1072,0,0.08,0.0816,0.0192,0.0928,0.0128,0.0592,0.0624,0.072,0.0144,0.032,0.0368,0.0448,0.0528,0.0544,0.0688,0.0912,0.0048,0.0128
1,0.13366337,0,0.05445545,0.09405941,0.03960396,0.05445545,0.04455446,0.06930693,0.04455446,0.09405941,0.01980198,0.06930693,0.04455446,0.02970297,0.01980198,0.03465347,0.04455446,0.04455446,0.02475248,0.03960396
1,0.05970149,0,0.02985075,0.10447761,0.08955224,0.13432836,0.02985075,0.04477612,0.05970149,0.02985075,0.01492537,0.02985075,0.05970149,0.05970149,0.02985075,0.04477612,0.07462687,0.07462687,0.01492537,0.01492537
1,0.06060606,0,0.09090909,0.07575758,0.09090909,0.12121212,0.01515152,0.03030303,0.07575758,0.01515152,0.01515152,0.06060606,0.03030303,0.06060606,0.01515152,0.04545455,0.07575758,0.09090909,0.01515152,0.01515152
1,0.16666667,0,0.04716981,0.07861635,0.01886792,0.11949686,0.00943396,0.05345912,0.04716981,0.07232704,0.00628931,0.01886792,0.04402516,0.02830189,0.03459119,0.05345912,0.05031447,0.13207547,0,0.01886792
1,0.11740891,0.00404858,0.08097166,0.07287449,0.01214575,0.08502024,0.02024291,0.04048583,0.06072874,0.11740891,0.01619433,0.0242915,0.05668016,0.02834008,0.06072874,0.03238866,0.04453441,0.06072874,0.02024291,0.04453441
1,0.08444444,0.00444444,0.05333333,0.06222222,0.00888889,0.07555556,0.04,0.05333333,0.04,0.09777778,0.02222222,0.03111111,0.04,0.05333333,0.08,0.03555556,0.06666667,0.07555556,0.02222222,0.05333333
1,0.14457831,0.00301205,0.06626506,0.05120482,0.01807229,0.13554217,0.02108434,0.03915663,0.02710843,0.09638554,0.01204819,0.00301205,0.06024096,0.01204819,0.05722892,0.03915663,0.06024096,0.12349398,0.0060241,0.02409639
-1,0.05755396,0.0263789,0.05035971,0.10551559,0.0383693,0.08153477,0.01678657,0.06714628,0.08393285,0.09832134,0.02398082,0.0383693,0.0383693,0.01678657,0.05755396,0.03597122,0.05275779,0.05755396,0.00239808,0.05035971
-1,0.09131075,0,0.05891016,0.09720177,0.04712813,0.05743741,0.02356406,0.06038292,0.07511046,0.10014728,0.02209131,0.04418262,0.0353461,0.04270987,0.03976436,0.05891016,0.04123711,0.06921944,0.00883652,0.02650957
-1,0.08305085,0.00169492,0.08135593,0.08305085,0.05254237,0.06101695,0.01016949,0.05084746,0.0779661,0.10847458,0.0220339,0.03898305,0.03389831,0.03728814,0.05254237,0.04745763,0.05762712,0.06440678,0.00847458,0.02711864
-1,0.08092486,0,0.06936416,0.05202312,0.05202312,0.06358382,0.01156069,0.10982659,0.10404624,0.10982659,0.01156069,0.04624277,0.05202312,0.01156069,0.04046243,0.05202312,0.02312139,0.07514451,0,0.03468208
-1,0.07504363,0.0052356,0.08027923,0.07678883,0.05061082,0.04712042,0.01396161,0.09947644,0.10122164,0.10820244,0.02443281,0.04013962,0.02094241,0.04886562,0.02617801,0.06631763,0.04013962,0.04886562,0.0017452,0.02443281
-1,0.08490566,0.00471698,0.08018868,0.03301887,0.03773585,0.06603774,0.04716981,0.0990566,0.03773585,0.08490566,0.01415094,0.05660377,0.06603774,0.04716981,0.02830189,0.04716981,0.06603774,0.06603774,0.00471698,0.02830189
-1,0.03143418,0.00392927,0.05697446,0.08251473,0.06876228,0.03929273,0.021611,0.09233792,0.11984283,0.1021611,0.01178782,0.06679764,0.01964637,0.02750491,0.02357564,0.06876228,0.04518664,0.05304519,0.01768173,0.04715128
-1,0.07882535,0.00463679,0.07109737,0.09582689,0.04018547,0.06027821,0.03400309,0.0633694,0.05409583,0.08037094,0.02936631,0.03400309,0.04173107,0.03863988,0.0633694,0.04173107,0.05409583,0.05718702,0.01081917,0.04636785
-1,0.08219178,0.00684932,0.05479452,0.10273973,0.05479452,0.06164384,0.03424658,0.07534247,0.05479452,0.12328767,0.03424658,0.04794521,0.03424658,0.05479452,0.02054795,0.06164384,0.02739726,0.05479452,0,0.01369863
-1,0.05369128,0.00671141,0.08724832,0.08724832,0.02013423,0.02684564,0.03355705,0.11409396,0.10067114,0.10067114,0.03355705,0.05369128,0.01342282,0.03355705,0.03355705,0.04026846,0.04026846,0.06711409,0,0.05369128
-1,0.07122093,0.00145349,0.06104651,0.10755814,0.04505814,0.0494186,0.01744186,0.07267442,0.06831395,0.10755814,0.02325581,0.04360465,0.0377907,0.0377907,0.0494186,0.0377907,0.05813953,0.07122093,0.01162791,0.02761628
-1,0.04728132,0.0070922,0.06146572,0.06146572,0.04964539,0.03309693,0.01654846,0.07801418,0.08510638,0.13475177,0.01654846,0.05673759,0.02364066,0.07565012,0.04491726,0.06146572,0.04491726,0.03546099,0.01182033,0.05437352
-1,0.06857143,0.00571429,0.05142857,0.09142857,0.04571429,0.05142857,0.00571429,0.09142857,0.15428571,0.05714286,0.02857143,0.06857143,0.03428571,0.03428571,0.04571429,0.04,0.01714286,0.09714286,0,0.01142857
-1,0.05405405,0,0.04324324,0.1027027,0.04864865,0.08648649,0.02702703,0.04324324,0.05945946,0.07027027,0.02702703,0.04324324,0.02702703,0.04324324,0.04324324,0.04864865,0.0972973,0.10810811,0.00540541,0.02162162
-1,0.03644647,0.00455581,0.06150342,0.09339408,0.0501139,0.07289294,0.01138952,0.10933941,0.09794989,0.08656036,0.01366743,0.05922551,0.02961276,0.02733485,0.04555809,0.0546697,0.04328018,0.05694761,0,0.04555809
-1,0.07909605,0.01129944,0.03954802,0.11299435,0.02824859,0.04519774,0.01694915,0.08474576,0.14689266,0.06779661,0.03389831,0.03389831,0.03389831,0.03389831,0.05084746,0.06779661,0.01694915,0.08474576,0,0.01129944
-1,0.09266409,0.00772201,0.05791506,0.06949807,0.02316602,0.04633205,0.03474903,0.09266409,0.06563707,0.0965251,0.03088803,0.03474903,0.04633205,0.02702703,0.05019305,0.06563707,0.04247104,0.07335907,0.003861,0.03861004
-1,0.08965517,0.00229885,0.08045977,0.07126437,0.05977011,0.06896552,0.02988506,0.04367816,0.07126437,0.08735632,0.03678161,0.07356322,0.02988506,0.02758621,0.02528736,0.03908046,0.05517241,0.04367816,0.01149425,0.05287356
-1,0.09744409,0,0.07348243,0.09105431,0.06230032,0.03833866,0.01597444,0.0543131,0.08785942,0.0942492,0.01757188,0.05271565,0.0399361,0.03194888,0.02715655,0.06709265,0.05111821,0.04153355,0.02076677,0.03514377
-1,0.074,0.006,0.064,0.096,0.034,0.07,0.026,0.068,0.08,0.082,0.034,0.032,0.038,0.044,0.05,0.05,0.05,0.05,0.014,0.038
-1,0.0979021,0,0.07692308,0.1048951,0.03496503,0.07692308,0.02097902,0.07692308,0.06293706,0.06993007,0.01398601,0.06293706,0.01398601,0.04195804,0.01398601,0.06293706,0.04195804,0.11188811,0.00699301,0.00699301
-1,0.06541406,0.01043841,0.06889353,0.08559499,0.04244955,0.06193459,0.02992345,0.07376479,0.07376479,0.09255393,0.02505219,0.03549061,0.03966597,0.03897008,0.04105776,0.05427975,0.05497564,0.06193459,0.00626305,0.03757829
-1,0.08880995,0,0.05506217,0.10479574,0.04440497,0.05328597,0.02486679,0.05683837,0.07992895,0.10124334,0.01953819,0.06394316,0.03197158,0.04085258,0.03730018,0.04085258,0.03552398,0.07104796,0.01243339,0.03730018
-1,0.03100775,0.00775194,0.08527132,0.09302326,0.03875969,0.05426357,0.03875969,0.09302326,0.11627907,0.09302326,0.01550388,0.02325581,0.01550388,0.04651163,0.03100775,0.02325581,0.05426357,0.06976744,0.02325581,0.04651163
-1,0.10144928,0.0057971,0.06376812,0.06666667,0.03188406,0.07536232,0.02318841,0.07536232,0.07246377,0.11304348,0.03188406,0.03768116,0.04347826,0.03188406,0.03768116,0.06376812,0.04637681,0.05217391,0.00289855,0.02318841
-1,0.09333333,0.00666667,0.06444444,0.07111111,0.04444444,0.10666667,0.02666667,0.06666667,0.05333333,0.06444444,0.02222222,0.04222222,0.03111111,0.01111111,0.03777778,0.04444444,0.07333333,0.09333333,0.00444444,0.04222222
-1,0.11437908,0.0130719,0.05555556,0.11437908,0.02287582,0.05882353,0.00653595,0.06535948,0.10784314,0.08496732,0.01960784,0.05555556,0.00653595,0.02941176,0.03921569,0.06862745,0.03267974,0.08169935,0.00326797,0.01960784
-1,0.05016722,0.01337793,0.05685619,0.07692308,0.0367893,0.10367893,0.01003344,0.1270903,0.07023411,0.05351171,0.02006689,0.0735786,0.06354515,0.01672241,0.02675585,0.04013378,0.090301,0.02006689,0.02675585,0.02341137
-1,0.0610687,0.01145038,0.08778626,0.09541985,0.02671756,0.08396947,0.02671756,0.05343511,0.0648855,0.14503817,0.01145038,0.01908397,0.04198473,0.01145038,0.0610687,0.04198473,0.03435115,0.04961832,0.01526718,0.05725191
-1,0.05263158,0,0.05789474,0.1,0.05263158,0.05789474,0,0.09473684,0.1,0.07368421,0.03157895,0.08947368,0.02105263,0.04210526,0.03684211,0.00526316,0.06842105,0.07894737,0.01052632,0.02631579
-1,0.07166124,0.00760043,0.06840391,0.08903366,0.0412595,0.06080347,0.02605863,0.05646037,0.07383279,0.07926167,0.02062975,0.03800217,0.04668838,0.03148751,0.04885993,0.05754615,0.04994571,0.07491857,0.01954397,0.03800217
-1,0.0775,0.01,0.065,0.0675,0.03,0.08,0.0225,0.1,0.0925,0.075,0.03,0.05,0.03,0.0125,0.025,0.0725,0.045,0.0725,0,0.0425
-1,0.03140097,0.01207729,0.06280193,0.06763285,0.05072464,0.0410628,0.00724638,0.09903382,0.10869565,0.10869565,0.01449275,0.08695652,0.02173913,0.04830918,0.0410628,0.04830918,0.05797101,0.0410628,0.00241546,0.04830918
-1,0.08361204,0.00167224,0.09197324,0.06354515,0.05685619,0.07525084,0.01672241,0.05183946,0.05685619,0.08695652,0.02675585,0.03511706,0.04347826,0.05016722,0.05685619,0.04013378,0.05016722,0.06187291,0.01003344,0.04013378
-1,0.06875,0.005,0.08,0.07875,0.03125,0.065,0.01375,0.08375,0.0525,0.09,0.01875,0.04375,0.035,0.04125,0.0475,0.06125,0.06,0.085,0.00375,0.035
-1,0.05292479,0.00278552,0.05292479,0.10584958,0.02506964,0.05292479,0.01392758,0.09470752,0.10306407,0.09470752,0.02228412,0.04735376,0.01949861,0.0362117,0.04178273,0.10584958,0.04456825,0.04735376,0.00278552,0.03342618
-1,0.06802721,0.00510204,0.06972789,0.0952381,0.05102041,0.06972789,0.01190476,0.04931973,0.06632653,0.0952381,0.0255102,0.03571429,0.03911565,0.04251701,0.05782313,0.03231293,0.06462585,0.08333333,0.00680272,0.03061224
-1,0.14141414,0.00673401,0.06397306,0.08080808,0.02020202,0.08080808,0.03367003,0.06060606,0.05723906,0.12794613,0.02693603,0.02020202,0.03703704,0.03703704,0.06060606,0.04040404,0.03703704,0.04040404,0,0.02693603
-1,0.11643836,0.00684932,0.05479452,0.08561644,0.04109589,0.03082192,0.02054795,0.08219178,0.10958904,0.07191781,0.01369863,0.05136986,0.00684932,0.06506849,0.03082192,0.06506849,0.05136986,0.08561644,0.00342466,0.00684932
-1,0.06233766,0.0025974,0.06493506,0.08831169,0.04935065,0.07272727,0.03636364,0.05194805,0.06753247,0.07272727,0.02337662,0.04415584,0.05974026,0.02857143,0.03896104,0.05974026,0.04935065,0.07272727,0.01818182,0.03636364
-1,0.05182342,0.00575816,0.07101727,0.08637236,0.06909789,0.05566219,0.02303263,0.07101727,0.06909789,0.0806142,0.03454894,0.04990403,0.03454894,0.04414587,0.04222649,0.04606526,0.0537428,0.07293666,0.01151631,0.0268714
-1,0.0502008,0.00803213,0.06024096,0.07028112,0.04618474,0.04016064,0.02610442,0.08835341,0.09236948,0.1184739,0.01405622,0.07831325,0.03815261,0.04016064,0.03413655,0.05421687,0.03212851,0.04417671,0.01204819,0.05220884
-1,0.06116208,0.00917431,0.06727829,0.0795107,0.04281346,0.05504587,0.01834862,0.05504587,0.08868502,0.10703364,0.03363914,0.03363914,0.03669725,0.03669725,0.04281346,0.05198777,0.05198777,0.08868502,0.00611621,0.03363914
-1,0.0859375,0,0.08203125,0.04101563,0.03320313,0.08007813,0.01171875,0.08398438,0.06835938,0.0625,0.03125,0.05664063,0.04296875,0.03515625,0.03515625,0.06445313,0.05859375,0.10546875,0.00195313,0.01953125
-1,0.04278075,0.00356506,0.08377897,0.07843137,0.04099822,0.06238859,0.02495544,0.05882353,0.07130125,0.06238859,0.04099822,0.0516934,0.04099822,0.04278075,0.04991087,0.06060606,0.03208556,0.05882353,0.03030303,0.06238859
-1,0.04090909,0.01818182,0.07727273,0.07727273,0.05,0.05909091,0.03636364,0.09545455,0.08181818,0.09545455,0.01363636,0.04090909,0.03181818,0.04090909,0.06363636,0.02727273,0.04545455,0.06363636,0.00909091,0.03181818
-1,0.05769231,0,0.04807692,0.15384615,0.03846154,0.03846154,0.01923077,0.06730769,0.08653846,0.06730769,0.02884615,0.04807692,0.05769231,0.01923077,0.03846154,0.05769231,0.04807692,0.06730769,0.02884615,0.02884615
-1,0.05527638,0.01005025,0.0720268,0.09882747,0.06030151,0.07705193,0.01172529,0.06197655,0.08040201,0.10050251,0.03517588,0.03685092,0.04020101,0.03015075,0.05527638,0.03685092,0.04690117,0.05862647,0.00670017,0.02512563
-1,0.13023256,0.01860465,0.06976744,0.04186047,0.04651163,0.0744186,0.02790698,0.08837209,0.05581395,0.06046512,0.03255814,0.04186047,0.06511628,0.04651163,0.03255814,0.02790698,0.05581395,0.06511628,0,0.01860465
-1,0.04439746,0.01691332,0.06131078,0.07188161,0.06342495,0.04016913,0.03171247,0.0782241,0.09090909,0.09725159,0.01902748,0.07399577,0.02959831,0.0359408,0.0422833,0.04862579,0.04862579,0.04651163,0.01268499,0.04651163
-1,0.05588822,0,0.06786427,0.10578842,0.04391218,0.06786427,0.03792415,0.05189621,0.05988024,0.09181637,0.03592814,0.03193613,0.04191617,0.03193613,0.06586826,0.03792415,0.05588822,0.07784431,0.00399202,0.03393214
-1,0.05472637,0.00497512,0.04477612,0.06965174,0.04975124,0.04975124,0.01492537,0.06965174,0.11940299,0.09950249,0.01492537,0.039801,0.039801,0.04975124,0.06965174,0.04975124,0.04975124,0.07960199,0.00497512,0.02487562
-1,0.06744868,0.00293255,0.04985337,0.08504399,0.03225806,0.06451613,0.01466276,0.08797654,0.08211144,0.08504399,0.02346041,0.05278592,0.04692082,0.04105572,0.04985337,0.04398827,0.06451613,0.07038123,0,0.03519062
-1,0.10822511,0.00649351,0.05194805,0.07575758,0.03030303,0.06277056,0.02380952,0.05844156,0.07359307,0.09090909,0.03896104,0.06493506,0.04112554,0.03896104,0.03030303,0.05627706,0.06060606,0.06277056,0.00865801,0.01515152
-1,0.06849315,0.00114155,0.06506849,0.0890411,0.04452055,0.07077626,0.01940639,0.0696347,0.0696347,0.06849315,0.03310502,0.05821918,0.03196347,0.0456621,0.04109589,0.05251142,0.05593607,0.07648402,0.00799087,0.03082192
-1,0.07017544,0.01096491,0.04166667,0.06140351,0.08114035,0.03947368,0.01535088,0.07236842,0.09429825,0.10526316,0.01754386,0.06578947,0.03070175,0.0504386,0.03289474,0.07236842,0.05482456,0.0504386,0.01096491,0.02192982
-1,0.13744076,0.01895735,0.07109005,0.08056872,0.02843602,0.07582938,0.00947867,0.06635071,0.09478673,0.06635071,0.01895735,0.01895735,0.02369668,0.00947867,0.02843602,0.04265403,0.09478673,0.1042654,0.00473934,0.00473934
-1,0.0766129,0,0.07056452,0.08266129,0.04637097,0.06048387,0.02419355,0.07258065,0.09072581,0.07459677,0.03830645,0.03427419,0.04435484,0.04233871,0.05241935,0.04637097,0.0483871,0.04637097,0.0141129,0.03427419
-1,0.07296137,0.00643777,0.07296137,0.09871245,0.05364807,0.06223176,0.01502146,0.07939914,0.09227468,0.07081545,0.02575107,0.05579399,0.027897,0.027897,0.04935622,0.04291845,0.0472103,0.04506438,0.01287554,0.04077253
-1,0.05176471,0.01176471,0.04470588,0.11764706,0.04470588,0.07058824,0.02352941,0.06823529,0.07529412,0.09647059,0.02117647,0.04,0.04470588,0.03529412,0.05176471,0.04235294,0.06117647,0.05882353,0.00235294,0.03764706
-1,0.06703911,0.01303538,0.05586592,0.05027933,0.05214153,0.03724395,0.04283054,0.05027933,0.07821229,0.13221601,0.01675978,0.05400372,0.02420857,0.0707635,0.02793296,0.04469274,0.05214153,0.0726257,0.01489758,0.04283054
-1,0.090625,0.009375,0.05625,0.06875,0.0375,0.09375,0.03125,0.071875,0.075,0.078125,0.01875,0.05625,0.03125,0.028125,0.01875,0.046875,0.046875,0.096875,0.00625,0.0375
-1,0.04868154,0.0040568,0.05882353,0.09127789,0.06693712,0.04462475,0.02839757,0.0831643,0.0851927,0.10750507,0.02434077,0.06288032,0.03245436,0.03245436,0.04665314,0.04056795,0.05070994,0.05679513,0.0040568,0.03042596
-1,0.04842615,0.00726392,0.07021792,0.07021792,0.0653753,0.04600484,0.02179177,0.07021792,0.0653753,0.09927361,0.02663438,0.05569007,0.02663438,0.03631961,0.03874092,0.07990315,0.06053269,0.05084746,0.00484262,0.05569007
-1,0.05873494,0.00150602,0.06174699,0.10090361,0.0376506,0.06174699,0.01807229,0.05873494,0.08433735,0.09789157,0.02409639,0.03313253,0.04819277,0.03915663,0.04066265,0.03915663,0.05873494,0.07228916,0.01506024,0.04819277
-1,0.08275862,0.0137931,0.11034483,0.05517241,0.04827586,0.07586207,0.02068966,0.08965517,0.06206897,0.07586207,0.02068966,0.04137931,0.03448276,0.06896552,0.0137931,0.02758621,0.03448276,0.10344828,0,0.02068966
-1,0.10834813,0,0.04973357,0.08703375,0.04262877,0.05150977,0.02309059,0.07460036,0.07637655,0.09769094,0.01598579,0.05506217,0.03197158,0.04262877,0.04085258,0.05150977,0.04085258,0.05683837,0.01243339,0.04085258
-1,0.04819277,0.0060241,0.04518072,0.06325301,0.03313253,0.04819277,0.01506024,0.07228916,0.12048193,0.11746988,0.02409639,0.08433735,0.03614458,0.03915663,0.02108434,0.06325301,0.06927711,0.05120482,0.00301205,0.03915663
-1,0.08233276,0.00343053,0.06689537,0.08747856,0.05660377,0.07375643,0.02058319,0.04459691,0.0651801,0.12006861,0.03259005,0.03773585,0.02915952,0.04459691,0.06346484,0.04116638,0.03773585,0.06003431,0.00857633,0.02401372
-1,0.06849315,0,0.0739726,0.10410959,0.02739726,0.07671233,0.01643836,0.04657534,0.04383562,0.09041096,0.05753425,0.04931507,0.01917808,0.05479452,0.05753425,0.06027397,0.04109589,0.06027397,0.01369863,0.03835616
-1,0.03780069,0.00343643,0.05498282,0.08934708,0.06872852,0.02749141,0.03780069,0.07216495,0.08591065,0.15120275,0.02061856,0.07560137,0.02405498,0.03092784,0.03092784,0.08934708,0.02749141,0.03436426,0,0.03780069
-1,0.06829268,0.00243902,0.06585366,0.0902439,0.03902439,0.0804878,0.02195122,0.08292683,0.06829268,0.06829268,0.03414634,0.05853659,0.04634146,0.03902439,0.02439024,0.04146341,0.07317073,0.05609756,0,0.03902439
-1,0.09577114,0.00373134,0.05348259,0.09577114,0.02487562,0.0721393,0.01741294,0.05845771,0.07089552,0.10820896,0.01368159,0.03482587,0.03606965,0.03358209,0.03855721,0.05348259,0.05970149,0.09328358,0.00497512,0.03109453
-1,0.09798271,0,0.08933718,0.06195965,0.05331412,0.04755043,0.02161383,0.05763689,0.07204611,0.08645533,0.02881844,0.03025937,0.03314121,0.0518732,0.05331412,0.03458213,0.05907781,0.08645533,0.00864553,0.0259366
-1,0.08409786,0.00152905,0.08256881,0.07798165,0.03975535,0.0733945,0.02140673,0.05351682,0.06116208,0.0795107,0.03058104,0.03975535,0.0382263,0.04587156,0.05963303,0.05351682,0.0382263,0.06880734,0.00764526,0.04281346
-1,0.0923913,0,0.08695652,0.10869565,0.00543478,0.0326087,0,0.07065217,0.0923913,0.09782609,0.01630435,0.0326087,0.03804348,0.04347826,0.0923913,0.04347826,0.07065217,0.05978261,0,0.01630435
-1,0.09302326,0.00930233,0.0372093,0.08372093,0.02790698,0.09767442,0.04186047,0.09767442,0.05581395,0.06511628,0.01395349,0.03255814,0.06976744,0.0372093,0.0372093,0.04651163,0.05116279,0.06976744,0.00930233,0.02325581
-1,0.07066381,0.00428266,0.07494647,0.1006424,0.04496788,0.04496788,0.0235546,0.07280514,0.10278373,0.08137045,0.02569593,0.05567452,0.02997859,0.01498929,0.05139186,0.04068522,0.04496788,0.05139186,0.01498929,0.04925054
-1,0.09550562,0.00561798,0.05898876,0.0758427,0.03651685,0.09831461,0.01685393,0.08146067,0.09550562,0.08146067,0.02247191,0.05617978,0.0252809,0.01966292,0.02808989,0.05337079,0.03932584,0.07022472,0,0.03932584
-1,0.08685446,0.00469484,0.07981221,0.08685446,0.0399061,0.06103286,0.01643192,0.06338028,0.06338028,0.08920188,0.02347418,0.0399061,0.0399061,0.04225352,0.0657277,0.04694836,0.05399061,0.04929577,0.00938967,0.03755869
-1,0.03781513,0.0210084,0.07563025,0.07983193,0.05462185,0.02521008,0.03361345,0.10504202,0.07563025,0.07563025,0.02941176,0.06722689,0.0210084,0.02941176,0.05462185,0.06722689,0.04621849,0.05882353,0,0.04201681
-1,0.07749077,0.01107011,0.05535055,0.06273063,0.03321033,0.06642066,0.0295203,0.08856089,0.0295203,0.10332103,0.02214022,0.04428044,0.03690037,0.05166052,0.04059041,0.04428044,0.06642066,0.06642066,0.01845018,0.05166052
-1,0.07849462,0.00537634,0.06129032,0.09032258,0.04516129,0.06021505,0.01935484,0.05806452,0.05698925,0.08064516,0.0172043,0.03655914,0.04086022,0.03655914,0.04516129,0.05913978,0.06021505,0.08387097,0.02473118,0.03978495
-1,0.02185792,0.00546448,0.06010929,0.12021858,0.0273224,0.08196721,0.02185792,0.08743169,0.09836066,0.12568306,0.01092896,0.03825137,0.03825137,0,0.03278689,0.04371585,0.04918033,0.09289617,0,0.04371585
-1,0.08784773,0.00292826,0.08052709,0.0658858,0.03513909,0.06442167,0.02196193,0.05856515,0.08052709,0.09956076,0.02928258,0.04099561,0.04538799,0.02928258,0.03074671,0.04245974,0.05856515,0.06295754,0.01756955,0.04538799
-1,0.05369128,0.01342282,0.08724832,0.06040268,0.01342282,0.05369128,0.02013423,0.08724832,0.08053691,0.10738255,0.05369128,0.05369128,0.03355705,0.04026846,0.04697987,0.04697987,0.06711409,0.05369128,0.00671141,0.02013423
-1,0.09052632,0,0.06105263,0.09263158,0.02526316,0.06947368,0.01894737,0.06736842,0.09473684,0.05578947,0.01684211,0.05684211,0.03578947,0.04526316,0.06,0.04947368,0.06210526,0.08631579,0.00210526,0.00947368
-1,0.06712173,0.01365188,0.0625711,0.11262799,0.04209329,0.08418658,0.01592719,0.06029579,0.09101251,0.0887372,0.02502844,0.05688282,0.02047782,0.01592719,0.04323094,0.04891923,0.04550626,0.07622298,0.00568828,0.02389078
-1,0.10465116,0.01162791,0.0755814,0.06395349,0.02906977,0.11046512,0.00581395,0.0872093,0.05813953,0.08139535,0.03488372,0.02906977,0.05232558,0.01744186,0.04069767,0.02325581,0.04069767,0.08139535,0,0.05232558
-1,0.03846154,0,0.03846154,0.08974359,0.02564103,0.02564103,0,0.12820513,0.12820513,0.07692308,0.01282051,0.08974359,0.05128205,0,0.07692308,0.06410256,0.05128205,0.06410256,0,0.03846154
-1,0.06493506,0.01623377,0.04545455,0.06493506,0.05194805,0.02597403,0.02597403,0.05844156,0.07142857,0.10714286,0.02922078,0.03246753,0.0487013,0.05194805,0.05519481,0.06493506,0.06818182,0.06818182,0.00974026,0.03896104
-1,0.05617978,0.00561798,0.07303371,0.06741573,0.02247191,0.03932584,0.01123596,0.10674157,0.14044944,0.05617978,0.02808989,0.08426966,0.02247191,0.03932584,0.06741573,0.02808989,0.03370787,0.07303371,0.00561798,0.03932584
